detected_object,timestamp,weather,temperature_celsius,holiday,location
organic,2025-05-03 1:11:07,cloudy,19,0,suburbs
metal,2025-05-03 8:03:04,cloudy,19,0,suburbs
plastic,2025-05-03 3:30:00,cloudy,19,0,suburbs
paper,2025-05-03 5:31:16,cloudy,19,0,suburbs
organic,2025-05-03 2:37:55,cloudy,19,0,suburbs
plastic,2025-05-04 11:07:39,sunny,11,0,suburbs
metal,2025-05-04 9:38:48,sunny,11,0,suburbs
organic,2025-05-04 22:25:30,sunny,11,0,suburbs
plastic,2025-05-04 16:34:24,sunny,11,0,suburbs
paper,2025-05-04 4:42:22,sunny,11,0,suburbs
plastic,2025-05-04 10:53:47,sunny,11,0,suburbs
plastic,2025-05-04 8:07:58,sunny,11,0,suburbs
plastic,2025-05-04 9:05:26,sunny,11,0,suburbs
plastic,2025-05-04 7:41:42,sunny,11,0,suburbs
paper,2025-05-04 6:31:59,sunny,11,0,suburbs
plastic,2025-05-04 2:17:40,sunny,11,0,suburbs
paper,2025-05-04 17:27:36,sunny,11,0,suburbs
paper,2025-05-04 5:30:04,sunny,11,0,suburbs
plastic,2025-05-04 21:09:45,sunny,11,0,suburbs
plastic,2025-05-04 11:24:05,sunny,11,0,suburbs
organic,2025-05-04 23:35:19,sunny,11,0,suburbs
metal,2025-05-04 6:36:07,sunny,11,0,suburbs
paper,2025-05-05 10:24:37,sunny,21,1,suburbs
plastic,2025-05-05 0:07:51,sunny,21,1,suburbs
plastic,2025-05-05 21:18:27,sunny,21,1,suburbs
plastic,2025-05-05 1:26:07,sunny,21,1,suburbs
plastic,2025-05-05 1:23:13,sunny,21,1,suburbs
paper,2025-05-05 20:01:12,sunny,21,1,suburbs
paper,2025-05-05 13:25:01,sunny,21,1,suburbs
paper,2025-05-05 16:03:15,sunny,21,1,suburbs
metal,2025-05-05 13:20:42,sunny,21,1,suburbs
organic,2025-05-05 14:30:37,sunny,21,1,suburbs
organic,2025-05-05 11:56:54,sunny,21,1,suburbs
metal,2025-05-05 16:22:01,sunny,21,1,suburbs
paper,2025-05-05 6:58:42,sunny,21,1,suburbs
organic,2025-05-05 13:38:11,sunny,21,1,suburbs
organic,2025-05-05 5:24:59,sunny,21,1,suburbs
metal,2025-05-05 6:55:44,sunny,21,1,suburbs
plastic,2025-05-05 1:54:25,sunny,21,1,suburbs
organic,2025-05-05 0:11:06,sunny,21,1,suburbs
glass,2025-05-05 10:24:45,sunny,21,1,suburbs
plastic,2025-05-05 5:03:16,sunny,21,1,suburbs
paper,2025-05-05 13:48:16,sunny,21,1,suburbs
plastic,2025-05-06 22:37:30,cloudy,14,0,suburbs
plastic,2025-05-06 14:18:26,cloudy,14,0,suburbs
organic,2025-05-06 5:46:45,cloudy,14,0,suburbs
organic,2025-05-06 2:32:20,cloudy,14,0,suburbs
paper,2025-05-06 15:45:03,cloudy,14,0,suburbs
organic,2025-05-06 8:01:54,cloudy,14,0,suburbs
plastic,2025-05-06 18:00:07,cloudy,14,0,suburbs
organic,2025-05-06 1:47:34,cloudy,14,0,suburbs
paper,2025-05-06 11:41:29,cloudy,14,0,suburbs
organic,2025-05-06 4:57:30,cloudy,14,0,suburbs
paper,2025-05-06 22:22:36,cloudy,14,0,suburbs
metal,2025-05-07 6:57:09,cloudy,11,0,suburbs
paper,2025-05-07 9:21:40,cloudy,11,0,suburbs
paper,2025-05-07 8:24:44,cloudy,11,0,suburbs
organic,2025-05-07 11:53:26,cloudy,11,0,suburbs
glass,2025-05-07 11:57:48,cloudy,11,0,suburbs
plastic,2025-05-07 16:23:09,cloudy,11,0,suburbs
paper,2025-05-07 11:02:32,cloudy,11,0,suburbs
paper,2025-05-07 14:29:08,cloudy,11,0,suburbs
paper,2025-05-07 22:41:23,cloudy,11,0,suburbs
plastic,2025-05-07 15:08:15,cloudy,11,0,suburbs
plastic,2025-05-07 23:04:15,cloudy,11,0,suburbs
plastic,2025-05-08 0:29:26,sunny,14,0,suburbs
plastic,2025-05-08 9:35:21,sunny,14,0,suburbs
metal,2025-05-08 1:49:39,sunny,14,0,suburbs
plastic,2025-05-08 17:25:50,sunny,14,0,suburbs
plastic,2025-05-08 6:58:47,sunny,14,0,suburbs
organic,2025-05-08 23:20:13,sunny,14,0,suburbs
plastic,2025-05-08 21:47:04,sunny,14,0,suburbs
metal,2025-05-08 22:58:25,sunny,14,0,suburbs
plastic,2025-05-08 19:56:09,sunny,14,0,suburbs
paper,2025-05-08 2:15:33,sunny,14,0,suburbs
metal,2025-05-08 0:11:40,sunny,14,0,suburbs
organic,2025-05-08 15:13:48,sunny,14,0,suburbs
plastic,2025-05-08 12:55:39,sunny,14,0,suburbs
organic,2025-05-08 5:19:25,sunny,14,0,suburbs
paper,2025-05-08 20:40:48,sunny,14,0,suburbs
plastic,2025-05-09 3:58:02,misty,19,0,suburbs
paper,2025-05-09 9:30:00,misty,19,0,suburbs
plastic,2025-05-09 3:54:18,misty,19,0,suburbs
metal,2025-05-09 9:18:35,misty,19,0,suburbs
plastic,2025-05-09 16:59:01,misty,19,0,suburbs
glass,2025-05-09 10:58:55,misty,19,0,suburbs
glass,2025-05-09 9:10:03,misty,19,0,suburbs
metal,2025-05-09 23:20:23,misty,19,0,suburbs
organic,2025-05-09 8:29:17,misty,19,0,suburbs
glass,2025-05-10 8:40:42,rainy,15,0,suburbs
plastic,2025-05-10 14:00:54,rainy,15,0,suburbs
organic,2025-05-10 13:57:38,rainy,15,0,suburbs
paper,2025-05-10 22:44:21,rainy,15,0,suburbs
plastic,2025-05-10 16:48:13,rainy,15,0,suburbs
metal,2025-05-10 6:39:48,rainy,15,0,suburbs
plastic,2025-05-10 4:50:28,rainy,15,0,suburbs
glass,2025-05-11 18:09:21,cloudy,11,0,suburbs
plastic,2025-05-11 15:50:27,cloudy,11,0,suburbs
organic,2025-05-11 18:32:42,cloudy,11,0,suburbs
plastic,2025-05-11 7:17:38,cloudy,11,0,suburbs
paper,2025-05-11 21:43:27,cloudy,11,0,suburbs
paper,2025-05-11 1:49:35,cloudy,11,0,suburbs
plastic,2025-05-11 6:21:39,cloudy,11,0,suburbs
organic,2025-05-11 2:29:36,cloudy,11,0,suburbs
paper,2025-05-11 20:25:48,cloudy,11,0,suburbs
metal,2025-05-11 21:51:08,cloudy,11,0,suburbs
organic,2025-05-11 8:19:09,cloudy,11,0,suburbs
plastic,2025-05-11 21:36:47,cloudy,11,0,suburbs
plastic,2025-05-11 13:42:59,cloudy,11,0,suburbs
plastic,2025-05-12 19:20:33,sunny,13,0,suburbs
metal,2025-05-12 7:04:43,sunny,13,0,suburbs
metal,2025-05-12 23:21:53,sunny,13,0,suburbs
plastic,2025-05-12 22:33:04,sunny,13,0,suburbs
paper,2025-05-12 21:04:10,sunny,13,0,suburbs
paper,2025-05-12 10:06:18,sunny,13,0,suburbs
plastic,2025-05-12 20:02:38,sunny,13,0,suburbs
paper,2025-05-12 16:12:08,sunny,13,0,suburbs
metal,2025-05-12 10:43:23,sunny,13,0,suburbs
organic,2025-05-12 10:15:32,sunny,13,0,suburbs
paper,2025-05-12 5:42:32,sunny,13,0,suburbs
plastic,2025-05-12 12:47:20,sunny,13,0,suburbs
paper,2025-05-12 19:41:59,sunny,13,0,suburbs
organic,2025-05-12 8:28:35,sunny,13,0,suburbs
paper,2025-05-12 8:48:37,sunny,13,0,suburbs
plastic,2025-05-13 20:54:20,sunny,20,0,suburbs
paper,2025-05-13 2:25:31,sunny,20,0,suburbs
paper,2025-05-13 16:29:48,sunny,20,0,suburbs
paper,2025-05-13 16:50:26,sunny,20,0,suburbs
organic,2025-05-13 13:23:02,sunny,20,0,suburbs
plastic,2025-05-13 20:13:04,sunny,20,0,suburbs
organic,2025-05-13 0:13:40,sunny,20,0,suburbs
organic,2025-05-13 17:15:02,sunny,20,0,suburbs
plastic,2025-05-13 6:44:34,sunny,20,0,suburbs
paper,2025-05-13 0:39:30,sunny,20,0,suburbs
organic,2025-05-13 6:46:22,sunny,20,0,suburbs
organic,2025-05-13 8:55:11,sunny,20,0,suburbs
metal,2025-05-13 22:39:29,sunny,20,0,suburbs
plastic,2025-05-13 1:02:32,sunny,20,0,suburbs
metal,2025-05-13 11:16:16,sunny,20,0,suburbs
organic,2025-05-13 23:33:37,sunny,20,0,suburbs
paper,2025-05-13 4:44:54,sunny,20,0,suburbs
organic,2025-05-14 20:57:55,rainy,15,0,suburbs
organic,2025-05-14 1:40:29,rainy,15,0,suburbs
organic,2025-05-14 0:56:40,rainy,15,0,suburbs
organic,2025-05-14 6:25:51,rainy,15,0,suburbs
metal,2025-05-14 12:16:35,rainy,15,0,suburbs
organic,2025-05-14 2:58:24,rainy,15,0,suburbs
paper,2025-05-15 22:18:57,cloudy,14,0,suburbs
metal,2025-05-15 17:02:10,cloudy,14,0,suburbs
metal,2025-05-15 0:14:46,cloudy,14,0,suburbs
plastic,2025-05-15 7:22:30,cloudy,14,0,suburbs
organic,2025-05-15 2:13:56,cloudy,14,0,suburbs
plastic,2025-05-15 22:29:45,cloudy,14,0,suburbs
paper,2025-05-15 5:22:38,cloudy,14,0,suburbs
plastic,2025-05-15 18:23:58,cloudy,14,0,suburbs
paper,2025-05-15 12:50:38,cloudy,14,0,suburbs
plastic,2025-05-15 16:41:06,cloudy,14,0,suburbs
glass,2025-05-15 1:21:15,cloudy,14,0,suburbs
paper,2025-05-16 2:18:04,cloudy,12,0,suburbs
organic,2025-05-16 18:11:53,cloudy,12,0,suburbs
metal,2025-05-16 3:41:52,cloudy,12,0,suburbs
paper,2025-05-16 22:32:14,cloudy,12,0,suburbs
organic,2025-05-16 9:39:25,cloudy,12,0,suburbs
organic,2025-05-16 3:44:12,cloudy,12,0,suburbs
paper,2025-05-16 4:01:49,cloudy,12,0,suburbs
organic,2025-05-16 16:22:47,cloudy,12,0,suburbs
paper,2025-05-16 12:10:17,cloudy,12,0,suburbs
plastic,2025-05-16 3:53:43,cloudy,12,0,suburbs
paper,2025-05-16 15:31:27,cloudy,12,0,suburbs
paper,2025-05-17 3:59:47,cloudy,13,0,suburbs
glass,2025-05-17 7:02:23,cloudy,13,0,suburbs
metal,2025-05-17 7:28:22,cloudy,13,0,suburbs
glass,2025-05-17 5:05:40,cloudy,13,0,suburbs
glass,2025-05-17 11:24:48,cloudy,13,0,suburbs
paper,2025-05-17 5:42:45,cloudy,13,0,suburbs
organic,2025-05-17 17:11:02,cloudy,13,0,suburbs
organic,2025-05-17 5:04:40,cloudy,13,0,suburbs
plastic,2025-05-17 14:53:30,cloudy,13,0,suburbs
plastic,2025-05-17 18:50:38,cloudy,13,0,suburbs
plastic,2025-05-17 10:09:59,cloudy,13,0,suburbs
organic,2025-05-17 9:14:18,cloudy,13,0,suburbs
glass,2025-05-17 18:47:03,cloudy,13,0,suburbs
plastic,2025-05-18 14:50:04,sunny,16,0,suburbs
organic,2025-05-18 9:12:41,sunny,16,0,suburbs
paper,2025-05-18 15:46:42,sunny,16,0,suburbs
metal,2025-05-18 1:57:07,sunny,16,0,suburbs
paper,2025-05-18 20:10:25,sunny,16,0,suburbs
plastic,2025-05-18 5:14:04,sunny,16,0,suburbs
organic,2025-05-18 9:25:10,sunny,16,0,suburbs
organic,2025-05-18 23:16:15,sunny,16,0,suburbs
plastic,2025-05-18 9:27:15,sunny,16,0,suburbs
glass,2025-05-18 20:06:04,sunny,16,0,suburbs
plastic,2025-05-18 3:30:08,sunny,16,0,suburbs
plastic,2025-05-18 9:25:08,sunny,16,0,suburbs
plastic,2025-05-18 12:18:30,sunny,16,0,suburbs
plastic,2025-05-18 10:24:56,sunny,16,0,suburbs
organic,2025-05-18 22:00:08,sunny,16,0,suburbs
plastic,2025-05-18 21:32:29,sunny,16,0,suburbs
organic,2025-05-18 7:52:04,sunny,16,0,suburbs
plastic,2025-05-19 9:47:35,rainy,14,0,suburbs
metal,2025-05-19 5:04:05,rainy,14,0,suburbs
metal,2025-05-19 10:59:17,rainy,14,0,suburbs
organic,2025-05-19 4:49:03,rainy,14,0,suburbs
plastic,2025-05-19 6:49:04,rainy,14,0,suburbs
paper,2025-05-19 1:59:35,rainy,14,0,suburbs
plastic,2025-05-20 18:12:15,sunny,14,0,suburbs
plastic,2025-05-20 5:22:18,sunny,14,0,suburbs
plastic,2025-05-20 8:03:39,sunny,14,0,suburbs
plastic,2025-05-20 18:59:34,sunny,14,0,suburbs
organic,2025-05-20 9:57:21,sunny,14,0,suburbs
paper,2025-05-20 9:00:07,sunny,14,0,suburbs
plastic,2025-05-20 14:23:11,sunny,14,0,suburbs
paper,2025-05-20 12:00:53,sunny,14,0,suburbs
metal,2025-05-20 1:54:13,sunny,14,0,suburbs
plastic,2025-05-20 6:39:47,sunny,14,0,suburbs
metal,2025-05-20 17:13:34,sunny,14,0,suburbs
metal,2025-05-20 7:57:12,sunny,14,0,suburbs
paper,2025-05-20 4:24:22,sunny,14,0,suburbs
organic,2025-05-20 11:15:06,sunny,14,0,suburbs
plastic,2025-05-20 9:42:52,sunny,14,0,suburbs
organic,2025-05-21 22:57:37,sunny,15,0,suburbs
plastic,2025-05-21 22:38:47,sunny,15,0,suburbs
plastic,2025-05-21 9:36:35,sunny,15,0,suburbs
metal,2025-05-21 16:50:04,sunny,15,0,suburbs
organic,2025-05-21 10:21:03,sunny,15,0,suburbs
paper,2025-05-21 21:12:08,sunny,15,0,suburbs
organic,2025-05-21 11:46:23,sunny,15,0,suburbs
plastic,2025-05-21 16:06:40,sunny,15,0,suburbs
plastic,2025-05-21 5:18:43,sunny,15,0,suburbs
organic,2025-05-21 20:19:43,sunny,15,0,suburbs
plastic,2025-05-21 18:13:56,sunny,15,0,suburbs
plastic,2025-05-21 17:54:14,sunny,15,0,suburbs
plastic,2025-05-21 23:25:04,sunny,15,0,suburbs
paper,2025-05-21 3:16:42,sunny,15,0,suburbs
metal,2025-05-21 2:34:52,sunny,15,0,suburbs
metal,2025-05-22 22:32:30,rainy,15,0,suburbs
plastic,2025-05-22 20:40:33,rainy,15,0,suburbs
paper,2025-05-22 15:00:46,rainy,15,0,suburbs
organic,2025-05-22 19:17:29,rainy,15,0,suburbs
metal,2025-05-22 16:25:35,rainy,15,0,suburbs
plastic,2025-05-22 0:21:13,rainy,15,0,suburbs
plastic,2025-05-23 14:06:47,cloudy,15,0,suburbs
metal,2025-05-23 19:24:14,cloudy,15,0,suburbs
paper,2025-05-23 18:35:49,cloudy,15,0,suburbs
plastic,2025-05-23 22:55:41,cloudy,15,0,suburbs
plastic,2025-05-23 11:49:47,cloudy,15,0,suburbs
plastic,2025-05-23 22:44:05,cloudy,15,0,suburbs
paper,2025-05-23 11:42:32,cloudy,15,0,suburbs
organic,2025-05-23 10:54:08,cloudy,15,0,suburbs
plastic,2025-05-23 16:35:36,cloudy,15,0,suburbs
organic,2025-05-23 17:58:38,cloudy,15,0,suburbs
plastic,2025-05-23 15:43:08,cloudy,15,0,suburbs
plastic,2025-05-24 10:16:17,sunny,13,0,suburbs
plastic,2025-05-24 14:56:17,sunny,13,0,suburbs
plastic,2025-05-24 13:23:38,sunny,13,0,suburbs
organic,2025-05-24 9:48:17,sunny,13,0,suburbs
plastic,2025-05-24 11:39:48,sunny,13,0,suburbs
plastic,2025-05-24 1:27:43,sunny,13,0,suburbs
plastic,2025-05-24 14:46:45,sunny,13,0,suburbs
organic,2025-05-24 18:48:28,sunny,13,0,suburbs
plastic,2025-05-24 16:12:12,sunny,13,0,suburbs
paper,2025-05-24 22:14:28,sunny,13,0,suburbs
paper,2025-05-24 20:51:44,sunny,13,0,suburbs
plastic,2025-05-24 16:54:51,sunny,13,0,suburbs
organic,2025-05-24 20:56:15,sunny,13,0,suburbs
organic,2025-05-24 9:17:43,sunny,13,0,suburbs
paper,2025-05-24 3:05:29,sunny,13,0,suburbs
organic,2025-05-24 4:44:28,sunny,13,0,suburbs
paper,2025-05-24 15:24:16,sunny,13,0,suburbs
plastic,2025-05-25 7:21:15,cloudy,17,0,suburbs
paper,2025-05-25 4:18:59,cloudy,17,0,suburbs
plastic,2025-05-25 6:58:34,cloudy,17,0,suburbs
organic,2025-05-25 11:21:18,cloudy,17,0,suburbs
metal,2025-05-25 2:31:25,cloudy,17,0,suburbs
plastic,2025-05-25 21:11:33,cloudy,17,0,suburbs
plastic,2025-05-25 9:50:53,cloudy,17,0,suburbs
plastic,2025-05-25 23:14:44,cloudy,17,0,suburbs
paper,2025-05-25 17:57:47,cloudy,17,0,suburbs
paper,2025-05-25 17:28:56,cloudy,17,0,suburbs
paper,2025-05-25 12:44:57,cloudy,17,0,suburbs
metal,2025-05-25 20:49:59,cloudy,17,0,suburbs
paper,2025-05-25 11:20:26,cloudy,17,0,suburbs
organic,2025-05-26 14:12:29,sunny,12,0,suburbs
paper,2025-05-26 17:16:58,sunny,12,0,suburbs
paper,2025-05-26 16:20:08,sunny,12,0,suburbs
metal,2025-05-26 9:30:04,sunny,12,0,suburbs
metal,2025-05-26 3:07:06,sunny,12,0,suburbs
paper,2025-05-26 18:00:43,sunny,12,0,suburbs
paper,2025-05-26 7:45:43,sunny,12,0,suburbs
paper,2025-05-26 4:12:44,sunny,12,0,suburbs
organic,2025-05-26 11:24:15,sunny,12,0,suburbs
paper,2025-05-26 21:46:22,sunny,12,0,suburbs
paper,2025-05-26 23:06:49,sunny,12,0,suburbs
metal,2025-05-26 1:31:30,sunny,12,0,suburbs
paper,2025-05-26 0:45:10,sunny,12,0,suburbs
paper,2025-05-26 19:34:33,sunny,12,0,suburbs
plastic,2025-05-26 0:43:04,sunny,12,0,suburbs
plastic,2025-05-27 19:47:26,rainy,11,0,suburbs
organic,2025-05-27 21:10:34,rainy,11,0,suburbs
organic,2025-05-27 16:10:26,rainy,11,0,suburbs
paper,2025-05-27 4:36:27,rainy,11,0,suburbs
glass,2025-05-27 16:54:42,rainy,11,0,suburbs
plastic,2025-05-27 15:54:49,rainy,11,0,suburbs
plastic,2025-05-28 3:18:15,misty,19,0,suburbs
paper,2025-05-28 21:11:09,misty,19,0,suburbs
metal,2025-05-28 2:48:22,misty,19,0,suburbs
organic,2025-05-28 18:11:54,misty,19,0,suburbs
paper,2025-05-28 0:54:49,misty,19,0,suburbs
organic,2025-05-28 5:32:55,misty,19,0,suburbs
metal,2025-05-28 22:50:11,misty,19,0,suburbs
plastic,2025-05-28 21:49:51,misty,19,0,suburbs
organic,2025-05-28 18:17:39,misty,19,0,suburbs
paper,2025-05-29 10:14:11,rainy,14,1,suburbs
organic,2025-05-29 0:18:52,rainy,14,1,suburbs
metal,2025-05-29 16:44:12,rainy,14,1,suburbs
paper,2025-05-29 2:23:37,rainy,14,1,suburbs
paper,2025-05-29 13:36:16,rainy,14,1,suburbs
plastic,2025-05-29 10:25:52,rainy,14,1,suburbs
paper,2025-05-29 19:36:04,rainy,14,1,suburbs
paper,2025-05-29 6:22:49,rainy,14,1,suburbs
plastic,2025-05-29 17:30:57,rainy,14,1,suburbs
paper,2025-05-30 3:05:33,sunny,15,0,suburbs
paper,2025-05-30 23:46:33,sunny,15,0,suburbs
plastic,2025-05-30 10:54:44,sunny,15,0,suburbs
paper,2025-05-30 18:44:52,sunny,15,0,suburbs
organic,2025-05-30 2:22:32,sunny,15,0,suburbs
paper,2025-05-30 7:51:54,sunny,15,0,suburbs
plastic,2025-05-30 4:34:26,sunny,15,0,suburbs
plastic,2025-05-30 5:31:49,sunny,15,0,suburbs
plastic,2025-05-30 19:07:38,sunny,15,0,suburbs
plastic,2025-05-30 1:33:55,sunny,15,0,suburbs
plastic,2025-05-30 1:07:16,sunny,15,0,suburbs
plastic,2025-05-30 17:21:42,sunny,15,0,suburbs
plastic,2025-05-30 1:29:34,sunny,15,0,suburbs
plastic,2025-05-30 13:37:58,sunny,15,0,suburbs
organic,2025-05-30 16:48:09,sunny,15,0,suburbs
metal,2025-05-31 8:30:25,rainy,20,0,suburbs
organic,2025-05-31 20:18:11,rainy,20,0,suburbs
organic,2025-05-31 15:10:24,rainy,20,0,suburbs
organic,2025-05-31 20:07:56,rainy,20,0,suburbs
paper,2025-05-31 11:11:18,rainy,20,0,suburbs
paper,2025-05-31 20:47:20,rainy,20,0,suburbs
plastic,2025-05-31 17:44:02,rainy,20,0,suburbs
organic,2025-05-31 20:15:54,rainy,20,0,suburbs
plastic,2025-05-31 2:13:50,rainy,20,0,suburbs
plastic,2025-05-31 23:23:44,rainy,20,0,suburbs
plastic,2025-06-01 0:06:00,misty,18,0,suburbs
organic,2025-06-01 21:47:09,misty,18,0,suburbs
paper,2025-06-01 8:17:56,misty,18,0,suburbs
plastic,2025-06-01 22:38:29,misty,18,0,suburbs
metal,2025-06-01 1:55:50,misty,18,0,suburbs
organic,2025-06-01 13:36:59,misty,18,0,suburbs
organic,2025-06-01 18:22:26,misty,18,0,suburbs
paper,2025-06-01 16:30:39,misty,18,0,suburbs
plastic,2025-06-01 22:16:35,misty,18,0,suburbs
plastic,2025-06-01 16:05:21,misty,18,0,suburbs
glass,2025-06-02 23:30:40,cloudy,18,0,suburbs
organic,2025-06-02 6:25:03,cloudy,18,0,suburbs
glass,2025-06-02 16:11:32,cloudy,18,0,suburbs
paper,2025-06-02 10:59:54,cloudy,18,0,suburbs
paper,2025-06-02 8:08:52,cloudy,18,0,suburbs
plastic,2025-06-02 7:11:33,cloudy,18,0,suburbs
plastic,2025-06-02 4:58:29,cloudy,18,0,suburbs
plastic,2025-06-02 8:22:40,cloudy,18,0,suburbs
plastic,2025-06-02 6:39:29,cloudy,18,0,suburbs
organic,2025-06-02 5:54:53,cloudy,18,0,suburbs
organic,2025-06-02 17:02:25,cloudy,18,0,suburbs
metal,2025-06-03 4:00:52,cloudy,15,0,suburbs
paper,2025-06-03 13:40:59,cloudy,15,0,suburbs
paper,2025-06-03 18:34:17,cloudy,15,0,suburbs
paper,2025-06-03 5:24:37,cloudy,15,0,suburbs
plastic,2025-06-03 8:33:18,cloudy,15,0,suburbs
plastic,2025-06-03 21:04:02,cloudy,15,0,suburbs
plastic,2025-06-03 20:17:31,cloudy,15,0,suburbs
paper,2025-06-03 15:18:59,cloudy,15,0,suburbs
metal,2025-06-03 1:26:00,cloudy,15,0,suburbs
paper,2025-06-03 19:23:43,cloudy,15,0,suburbs
plastic,2025-06-03 23:33:26,cloudy,15,0,suburbs
plastic,2025-06-04 1:04:49,cloudy,15,0,suburbs
plastic,2025-06-04 15:30:00,cloudy,15,0,suburbs
organic,2025-06-04 22:36:25,cloudy,15,0,suburbs
organic,2025-06-04 22:52:59,cloudy,15,0,suburbs
paper,2025-06-04 21:49:18,cloudy,15,0,suburbs
paper,2025-06-04 22:53:18,cloudy,15,0,suburbs
paper,2025-06-04 6:00:10,cloudy,15,0,suburbs
paper,2025-06-04 9:18:35,cloudy,15,0,suburbs
metal,2025-06-04 3:44:08,cloudy,15,0,suburbs
paper,2025-06-04 2:41:32,cloudy,15,0,suburbs
plastic,2025-06-04 13:22:06,cloudy,15,0,suburbs
plastic,2025-06-05 14:01:59,cloudy,16,0,suburbs
plastic,2025-06-05 20:34:32,cloudy,16,0,suburbs
organic,2025-06-05 21:08:21,cloudy,16,0,suburbs
metal,2025-06-05 20:49:14,cloudy,16,0,suburbs
paper,2025-06-05 5:02:50,cloudy,16,0,suburbs
metal,2025-06-05 20:40:53,cloudy,16,0,suburbs
paper,2025-06-05 1:15:53,cloudy,16,0,suburbs
paper,2025-06-05 6:37:25,cloudy,16,0,suburbs
paper,2025-06-05 2:34:14,cloudy,16,0,suburbs
plastic,2025-06-05 7:09:09,cloudy,16,0,suburbs
paper,2025-06-05 15:29:01,cloudy,16,0,suburbs
paper,2025-06-06 16:59:03,cloudy,18,0,suburbs
plastic,2025-06-06 7:44:55,cloudy,18,0,suburbs
organic,2025-06-06 17:26:28,cloudy,18,0,suburbs
paper,2025-06-06 13:25:22,cloudy,18,0,suburbs
paper,2025-06-06 12:04:43,cloudy,18,0,suburbs
organic,2025-06-06 9:09:11,cloudy,18,0,suburbs
plastic,2025-06-06 19:58:51,cloudy,18,0,suburbs
organic,2025-06-06 10:10:19,cloudy,18,0,suburbs
metal,2025-06-06 15:09:42,cloudy,18,0,suburbs
paper,2025-06-06 20:11:21,cloudy,18,0,suburbs
organic,2025-06-06 6:01:49,cloudy,18,0,suburbs
plastic,2025-06-07 18:00:52,cloudy,17,0,suburbs
organic,2025-06-07 13:55:10,cloudy,17,0,suburbs
paper,2025-06-07 17:08:57,cloudy,17,0,suburbs
plastic,2025-06-07 12:26:14,cloudy,17,0,suburbs
organic,2025-06-07 19:30:15,cloudy,17,0,suburbs
glass,2025-06-07 0:40:47,cloudy,17,0,suburbs
organic,2025-06-07 21:30:25,cloudy,17,0,suburbs
plastic,2025-06-07 0:09:35,cloudy,17,0,suburbs
organic,2025-06-07 9:07:56,cloudy,17,0,suburbs
paper,2025-06-07 17:42:37,cloudy,17,0,suburbs
metal,2025-06-07 19:49:44,cloudy,17,0,suburbs
plastic,2025-06-07 19:31:25,cloudy,17,0,suburbs
metal,2025-06-07 19:39:52,cloudy,17,0,suburbs
plastic,2025-06-08 4:55:56,cloudy,19,1,suburbs
organic,2025-06-08 8:17:52,cloudy,19,1,suburbs
plastic,2025-06-08 16:33:42,cloudy,19,1,suburbs
metal,2025-06-08 5:38:30,cloudy,19,1,suburbs
paper,2025-06-08 10:28:41,cloudy,19,1,suburbs
organic,2025-06-08 15:09:18,cloudy,19,1,suburbs
organic,2025-06-08 10:05:28,cloudy,19,1,suburbs
metal,2025-06-08 12:30:33,cloudy,19,1,suburbs
plastic,2025-06-08 17:44:12,cloudy,19,1,suburbs
plastic,2025-06-08 7:33:06,cloudy,19,1,suburbs
paper,2025-06-08 9:54:27,cloudy,19,1,suburbs
paper,2025-06-08 3:00:33,cloudy,19,1,suburbs
organic,2025-06-08 17:10:08,cloudy,19,1,suburbs
paper,2025-06-08 11:02:23,cloudy,19,1,suburbs
plastic,2025-06-08 19:09:00,cloudy,19,1,suburbs
plastic,2025-06-08 12:11:08,cloudy,19,1,suburbs
paper,2025-06-08 18:06:06,cloudy,19,1,suburbs
paper,2025-06-09 21:05:19,sunny,20,1,suburbs
organic,2025-06-09 14:05:30,sunny,20,1,suburbs
plastic,2025-06-09 6:52:40,sunny,20,1,suburbs
paper,2025-06-09 18:43:11,sunny,20,1,suburbs
paper,2025-06-09 9:49:47,sunny,20,1,suburbs
organic,2025-06-09 14:46:27,sunny,20,1,suburbs
plastic,2025-06-09 4:57:17,sunny,20,1,suburbs
organic,2025-06-09 18:06:57,sunny,20,1,suburbs
organic,2025-06-09 2:36:26,sunny,20,1,suburbs
organic,2025-06-09 5:58:16,sunny,20,1,suburbs
plastic,2025-06-09 20:39:41,sunny,20,1,suburbs
organic,2025-06-09 23:32:23,sunny,20,1,suburbs
paper,2025-06-09 2:41:29,sunny,20,1,suburbs
organic,2025-06-09 9:38:11,sunny,20,1,suburbs
metal,2025-06-09 17:15:53,sunny,20,1,suburbs
metal,2025-06-09 2:41:05,sunny,20,1,suburbs
paper,2025-06-09 5:31:23,sunny,20,1,suburbs
plastic,2025-06-09 7:21:01,sunny,20,1,suburbs
plastic,2025-06-09 12:45:09,sunny,20,1,suburbs
paper,2025-06-09 18:54:09,sunny,20,1,suburbs
glass,2025-06-09 22:26:22,sunny,20,1,suburbs
paper,2025-06-10 15:36:22,sunny,16,0,suburbs
plastic,2025-06-10 3:57:37,sunny,16,0,suburbs
plastic,2025-06-10 22:26:52,sunny,16,0,suburbs
organic,2025-06-10 10:12:59,sunny,16,0,suburbs
paper,2025-06-10 5:38:24,sunny,16,0,suburbs
organic,2025-06-10 21:21:17,sunny,16,0,suburbs
paper,2025-06-10 2:19:26,sunny,16,0,suburbs
paper,2025-06-10 4:11:04,sunny,16,0,suburbs
paper,2025-06-10 5:36:19,sunny,16,0,suburbs
