id,detected_object,timestamp,weather,temperature_celsius,holiday,location
5325,plastic,2025-10-08 20:52:20,sunny,11,0,development
5326,plastic,2025-10-08 09:18:15,sunny,11,0,development
5327,glass,2025-10-08 15:00:49,sunny,11,0,development
5328,paper,2025-10-08 01:47:45,sunny,11,0,development
5329,organic,2025-10-08 09:17:27,sunny,11,0,development
5330,paper,2025-10-08 03:39:00,sunny,11,0,development
5331,paper,2025-10-08 14:48:48,sunny,11,0,development
5332,organic,2025-10-08 06:05:30,sunny,11,0,development
5333,paper,2025-10-08 01:22:17,sunny,11,0,development
5334,glass,2025-10-08 18:48:58,sunny,11,0,development
5335,paper,2025-10-08 09:44:14,sunny,11,0,development
5336,plastic,2025-10-08 08:06:32,sunny,11,0,development
5337,paper,2025-10-08 00:46:45,sunny,11,0,development
5338,organic,2025-10-08 11:29:15,sunny,11,0,development
5339,plastic,2025-10-08 14:59:42,sunny,11,0,development
5340,paper,2025-10-08 22:35:15,sunny,11,0,development
5341,plastic,2025-10-08 15:33:35,sunny,11,0,development
5342,organic,2025-10-08 07:04:05,sunny,11,0,development
5343,plastic,2025-10-09 18:13:03,cloudy,11,0,development
5344,plastic,2025-10-09 14:15:00,cloudy,11,0,development
5345,plastic,2025-10-09 19:55:21,cloudy,11,0,development
5346,organic,2025-10-09 16:45:06,cloudy,11,0,development
5347,paper,2025-10-09 02:50:43,cloudy,11,0,development
5348,metal,2025-10-09 17:29:34,cloudy,11,0,development
5349,organic,2025-10-09 12:08:12,cloudy,11,0,development
5350,plastic,2025-10-09 21:39:08,cloudy,11,0,development
5351,metal,2025-10-09 14:54:35,cloudy,11,0,development
5352,paper,2025-10-09 11:14:17,cloudy,11,0,development
5353,metal,2025-10-09 18:45:30,cloudy,11,0,development
5354,paper,2025-10-09 06:18:09,cloudy,11,0,development
5355,organic,2025-10-09 23:07:36,cloudy,11,0,development
5356,organic,2025-10-09 10:01:57,cloudy,11,0,development
5357,glass,2025-10-09 01:14:18,cloudy,11,0,development
5358,paper,2025-10-09 10:49:52,cloudy,11,0,development
5359,plastic,2025-10-09 10:58:35,cloudy,11,0,development
5360,glass,2025-10-09 09:52:06,cloudy,11,0,development
5361,organic,2025-10-09 13:49:57,cloudy,11,0,development
5362,plastic,2025-10-09 19:51:06,cloudy,11,0,development
5363,plastic,2025-10-09 21:15:36,cloudy,11,0,development
5364,metal,2025-10-10 02:10:38,sunny,13,0,development
5365,paper,2025-10-10 10:06:35,sunny,13,0,development
5366,organic,2025-10-10 05:34:10,sunny,13,0,development
5367,organic,2025-10-10 09:27:36,sunny,13,0,development
5368,organic,2025-10-10 08:09:51,sunny,13,0,development
5369,plastic,2025-10-10 12:49:45,sunny,13,0,development
5370,plastic,2025-10-10 19:22:47,sunny,13,0,development
5371,metal,2025-10-10 05:05:56,sunny,13,0,development
5372,metal,2025-10-10 20:22:41,sunny,13,0,development
5373,organic,2025-10-10 23:41:40,sunny,13,0,development
5374,glass,2025-10-10 06:29:38,sunny,13,0,development
5375,metal,2025-10-10 14:30:12,sunny,13,0,development
5376,metal,2025-10-10 04:04:11,sunny,13,0,development
5377,plastic,2025-10-10 01:13:42,sunny,13,0,development
5378,organic,2025-10-10 13:05:31,sunny,13,0,development
5379,plastic,2025-10-10 15:47:11,sunny,13,0,development
5380,paper,2025-10-10 02:12:12,sunny,13,0,development
5381,plastic,2025-10-10 23:34:14,sunny,13,0,development
5382,plastic,2025-10-10 20:25:15,sunny,13,0,development
5383,paper,2025-10-10 16:25:03,sunny,13,0,development
5384,plastic,2025-10-10 08:07:37,sunny,13,0,development
5385,organic,2025-10-10 21:23:09,sunny,13,0,development
5386,glass,2025-10-10 09:03:28,sunny,13,0,development
5387,plastic,2025-10-10 13:13:39,sunny,13,0,development
5388,glass,2025-10-11 16:44:45,rainy,17,0,development
5389,organic,2025-10-11 05:43:10,rainy,17,0,development
5390,metal,2025-10-11 00:50:00,rainy,17,0,development
5391,plastic,2025-10-11 06:44:57,rainy,17,0,development
5392,plastic,2025-10-11 10:28:47,rainy,17,0,development
5393,paper,2025-10-11 04:16:07,rainy,17,0,development
5394,plastic,2025-10-11 21:57:48,rainy,17,0,development
5395,organic,2025-10-11 21:49:37,rainy,17,0,development
5396,plastic,2025-10-11 23:37:10,rainy,17,0,development
5397,glass,2025-10-11 18:01:38,rainy,17,0,development
5398,plastic,2025-10-11 15:45:35,rainy,17,0,development
5399,plastic,2025-10-11 22:20:32,rainy,17,0,development
5400,paper,2025-10-12 11:37:37,cloudy,12,0,development
5401,organic,2025-10-12 16:38:42,cloudy,12,0,development
5402,plastic,2025-10-12 16:01:16,cloudy,12,0,development
5403,plastic,2025-10-12 18:18:02,cloudy,12,0,development
5404,organic,2025-10-12 03:37:02,cloudy,12,0,development
5405,organic,2025-10-12 18:20:22,cloudy,12,0,development
5406,metal,2025-10-12 02:02:08,cloudy,12,0,development
5407,organic,2025-10-12 07:28:33,cloudy,12,0,development
5408,plastic,2025-10-12 10:02:23,cloudy,12,0,development
5409,glass,2025-10-12 08:34:01,cloudy,12,0,development
5410,organic,2025-10-12 06:51:37,cloudy,12,0,development
5411,paper,2025-10-12 22:44:51,cloudy,12,0,development
5412,metal,2025-10-12 03:53:57,cloudy,12,0,development
5413,plastic,2025-10-12 12:57:41,cloudy,12,0,development
5414,organic,2025-10-12 07:36:37,cloudy,12,0,development
5415,glass,2025-10-12 02:52:21,cloudy,12,0,development
5416,paper,2025-10-12 22:53:39,cloudy,12,0,development
5417,paper,2025-10-12 10:54:16,cloudy,12,0,development
5418,plastic,2025-10-12 03:01:59,cloudy,12,0,development
5419,organic,2025-10-12 17:53:37,cloudy,12,0,development
5420,organic,2025-10-12 13:06:19,cloudy,12,0,development
5421,glass,2025-10-12 07:53:28,cloudy,12,0,development
5422,paper,2025-10-12 04:20:56,cloudy,12,0,development
5423,plastic,2025-10-12 11:00:46,cloudy,12,0,development
5424,glass,2025-10-12 22:22:17,cloudy,12,0,development
5425,paper,2025-10-13 19:53:48,rainy,11,0,development
5426,paper,2025-10-13 01:13:16,rainy,11,0,development
5427,paper,2025-10-13 17:35:43,rainy,11,0,development
5428,plastic,2025-10-13 10:27:38,rainy,11,0,development
5429,plastic,2025-10-13 16:43:44,rainy,11,0,development
5430,organic,2025-10-13 14:04:08,rainy,11,0,development
5431,plastic,2025-10-13 16:15:21,rainy,11,0,development
5432,organic,2025-10-14 06:27:07,rainy,17,0,development
5433,organic,2025-10-14 00:51:21,rainy,17,0,development
5434,plastic,2025-10-14 10:42:33,rainy,17,0,development
5435,organic,2025-10-14 00:07:46,rainy,17,0,development
5436,metal,2025-10-14 10:26:49,rainy,17,0,development
5437,glass,2025-10-14 03:11:43,rainy,17,0,development
5438,plastic,2025-10-14 11:26:04,rainy,17,0,development
5439,plastic,2025-10-15 03:20:42,sunny,14,0,development
5440,plastic,2025-10-15 03:53:44,sunny,14,0,development
5441,glass,2025-10-15 18:07:58,sunny,14,0,development
5442,organic,2025-10-15 09:22:56,sunny,14,0,development
5443,plastic,2025-10-15 16:07:21,sunny,14,0,development
5444,metal,2025-10-15 13:12:01,sunny,14,0,development
5445,glass,2025-10-15 07:04:27,sunny,14,0,development
5446,organic,2025-10-15 12:10:35,sunny,14,0,development
5447,glass,2025-10-15 02:39:54,sunny,14,0,development
5448,glass,2025-10-15 16:26:29,sunny,14,0,development
5449,plastic,2025-10-15 18:19:27,sunny,14,0,development
5450,metal,2025-10-15 00:34:23,sunny,14,0,development
5451,plastic,2025-10-15 04:46:34,sunny,14,0,development
5452,organic,2025-10-15 05:55:54,sunny,14,0,development
5453,glass,2025-10-15 05:10:36,sunny,14,0,development
5454,plastic,2025-10-15 14:25:49,sunny,14,0,development
5455,plastic,2025-10-15 14:06:41,sunny,14,0,development
5456,plastic,2025-10-15 14:16:44,sunny,14,0,development
5457,plastic,2025-10-15 16:58:38,sunny,14,0,development
5458,organic,2025-10-15 12:14:06,sunny,14,0,development
5459,plastic,2025-10-15 01:27:30,sunny,14,0,development
5460,metal,2025-10-15 19:34:51,sunny,14,0,development
5461,paper,2025-10-15 11:42:32,sunny,14,0,development
5462,plastic,2025-10-15 21:05:55,sunny,14,0,development
5463,paper,2025-10-16 14:35:27,cloudy,16,0,development
5464,metal,2025-10-16 06:10:56,cloudy,16,0,development
5465,organic,2025-10-16 05:05:17,cloudy,16,0,development
5466,glass,2025-10-16 19:08:22,cloudy,16,0,development
5467,plastic,2025-10-16 04:29:52,cloudy,16,0,development
5468,metal,2025-10-16 18:05:27,cloudy,16,0,development
5469,metal,2025-10-16 19:54:29,cloudy,16,0,development
5470,plastic,2025-10-16 05:19:29,cloudy,16,0,development
5471,metal,2025-10-16 10:49:23,cloudy,16,0,development
5472,organic,2025-10-16 02:07:28,cloudy,16,0,development
5473,organic,2025-10-16 13:17:44,cloudy,16,0,development
5474,glass,2025-10-16 05:48:48,cloudy,16,0,development
5475,paper,2025-10-16 23:51:20,cloudy,16,0,development
5476,plastic,2025-10-16 17:16:10,cloudy,16,0,development
5477,glass,2025-10-16 01:15:24,cloudy,16,0,development
5478,paper,2025-10-16 13:29:22,cloudy,16,0,development
5479,plastic,2025-10-16 14:03:34,cloudy,16,0,development
5480,paper,2025-10-16 09:27:56,cloudy,16,0,development
5481,plastic,2025-10-16 13:41:04,cloudy,16,0,development
5482,glass,2025-10-16 02:23:52,cloudy,16,0,development
5483,plastic,2025-10-16 23:34:46,cloudy,16,0,development
5484,paper,2025-10-17 20:56:05,sunny,13,0,development
5485,paper,2025-10-17 15:19:10,sunny,13,0,development
5486,organic,2025-10-17 13:49:45,sunny,13,0,development
5487,paper,2025-10-17 09:04:08,sunny,13,0,development
5488,organic,2025-10-17 09:08:01,sunny,13,0,development
5489,metal,2025-10-17 15:39:29,sunny,13,0,development
5490,glass,2025-10-17 21:04:25,sunny,13,0,development
5491,paper,2025-10-17 16:46:10,sunny,13,0,development
5492,metal,2025-10-17 10:14:17,sunny,13,0,development
5493,glass,2025-10-17 12:56:14,sunny,13,0,development
5494,organic,2025-10-17 13:27:14,sunny,13,0,development
5495,metal,2025-10-17 13:04:23,sunny,13,0,development
5496,plastic,2025-10-17 14:32:43,sunny,13,0,development
5497,organic,2025-10-17 21:25:59,sunny,13,0,development
5498,metal,2025-10-17 23:08:58,sunny,13,0,development
5499,glass,2025-10-17 04:55:10,sunny,13,0,development
5500,metal,2025-10-17 00:49:34,sunny,13,0,development
5501,paper,2025-10-17 17:58:59,sunny,13,0,development
5502,plastic,2025-10-17 09:42:00,sunny,13,0,development
5503,metal,2025-10-17 03:57:54,sunny,13,0,development
5504,paper,2025-10-17 08:31:02,sunny,13,0,development
5505,plastic,2025-10-17 02:49:57,sunny,13,0,development
5506,glass,2025-10-17 17:04:46,sunny,13,0,development
5507,organic,2025-10-17 00:37:58,sunny,13,0,development
5508,plastic,2025-10-18 03:36:47,stormy,13,0,development
5509,paper,2025-10-18 21:40:15,stormy,13,0,development
5510,metal,2025-10-18 11:49:59,stormy,13,0,development
5511,plastic,2025-10-18 18:22:04,stormy,13,0,development
5512,organic,2025-10-18 12:42:53,stormy,13,0,development
5513,metal,2025-10-18 23:37:25,stormy,13,0,development
5514,paper,2025-10-19 05:40:51,cloudy,7,0,development
5515,paper,2025-10-19 04:33:50,cloudy,7,0,development
5516,organic,2025-10-19 21:10:35,cloudy,7,0,development
5517,plastic,2025-10-19 03:06:51,cloudy,7,0,development
5518,plastic,2025-10-19 08:20:01,cloudy,7,0,development
5519,organic,2025-10-19 22:57:40,cloudy,7,0,development
5520,organic,2025-10-19 02:43:01,cloudy,7,0,development
5521,paper,2025-10-19 19:02:17,cloudy,7,0,development
5522,glass,2025-10-19 07:24:34,cloudy,7,0,development
5523,metal,2025-10-19 23:00:50,cloudy,7,0,development
5524,metal,2025-10-19 03:29:47,cloudy,7,0,development
5525,plastic,2025-10-19 07:46:16,cloudy,7,0,development
5526,paper,2025-10-19 17:41:08,cloudy,7,0,development
5527,glass,2025-10-19 16:40:45,cloudy,7,0,development
5528,glass,2025-10-19 20:00:17,cloudy,7,0,development
5529,plastic,2025-10-19 13:30:17,cloudy,7,0,development
5530,metal,2025-10-19 14:58:35,cloudy,7,0,development
5531,organic,2025-10-19 21:04:42,cloudy,7,0,development
5532,plastic,2025-10-19 08:46:53,cloudy,7,0,development
5533,paper,2025-10-19 22:13:50,cloudy,7,0,development
5534,plastic,2025-10-19 03:47:18,cloudy,7,0,development
5535,plastic,2025-10-19 13:55:10,cloudy,7,0,development
5536,plastic,2025-10-19 01:25:54,cloudy,7,0,development
5537,plastic,2025-10-19 10:37:33,cloudy,7,0,development
5538,paper,2025-10-19 04:56:52,cloudy,7,0,development
5539,paper,2025-10-20 12:18:43,sunny,18,0,development
5540,plastic,2025-10-20 09:44:55,sunny,18,0,development
5541,plastic,2025-10-20 13:38:10,sunny,18,0,development
5542,plastic,2025-10-20 18:26:26,sunny,18,0,development
5543,paper,2025-10-20 01:37:46,sunny,18,0,development
5544,plastic,2025-10-20 13:01:25,sunny,18,0,development
5545,plastic,2025-10-20 20:00:45,sunny,18,0,development
5546,glass,2025-10-20 13:53:03,sunny,18,0,development
5547,plastic,2025-10-20 00:19:26,sunny,18,0,development
5548,plastic,2025-10-20 21:26:49,sunny,18,0,development
5549,organic,2025-10-20 18:12:11,sunny,18,0,development
5550,plastic,2025-10-20 06:40:52,sunny,18,0,development
5551,organic,2025-10-20 00:04:37,sunny,18,0,development
5552,plastic,2025-10-20 14:55:11,sunny,18,0,development
5553,plastic,2025-10-20 01:08:52,sunny,18,0,development
5554,plastic,2025-10-20 03:30:52,sunny,18,0,development
5555,paper,2025-10-20 18:26:02,sunny,18,0,development
5556,paper,2025-10-20 02:34:24,sunny,18,0,development
5557,plastic,2025-10-20 21:00:11,sunny,18,0,development
5558,glass,2025-10-20 20:56:34,sunny,18,0,development
5559,metal,2025-10-20 13:57:28,sunny,18,0,development
5560,organic,2025-10-20 12:57:29,sunny,18,0,development
5561,metal,2025-10-20 16:05:01,sunny,18,0,development
5562,organic,2025-10-20 05:44:13,sunny,18,0,development
5563,plastic,2025-10-21 23:26:47,sunny,16,0,development
5564,glass,2025-10-21 19:03:05,sunny,16,0,development
5565,glass,2025-10-21 12:59:13,sunny,16,0,development
5566,plastic,2025-10-21 08:04:44,sunny,16,0,development
5567,glass,2025-10-21 00:48:06,sunny,16,0,development
5568,organic,2025-10-21 13:05:34,sunny,16,0,development
5569,organic,2025-10-21 12:48:42,sunny,16,0,development
5570,metal,2025-10-21 02:44:20,sunny,16,0,development
5571,metal,2025-10-21 09:29:51,sunny,16,0,development
5572,organic,2025-10-21 18:25:46,sunny,16,0,development
5573,paper,2025-10-21 11:36:26,sunny,16,0,development
5574,metal,2025-10-21 18:25:11,sunny,16,0,development
5575,plastic,2025-10-21 04:56:52,sunny,16,0,development
5576,plastic,2025-10-21 08:55:47,sunny,16,0,development
5577,metal,2025-10-21 12:41:42,sunny,16,0,development
5578,organic,2025-10-21 06:06:46,sunny,16,0,development
5579,organic,2025-10-21 04:30:34,sunny,16,0,development
5580,plastic,2025-10-21 11:51:35,sunny,16,0,development
5581,paper,2025-10-21 20:25:07,sunny,16,0,development
5582,plastic,2025-10-21 15:12:58,sunny,16,0,development
5583,organic,2025-10-21 11:17:57,sunny,16,0,development
5584,glass,2025-10-21 05:17:52,sunny,16,0,development
5585,glass,2025-10-21 02:26:49,sunny,16,0,development
5586,paper,2025-10-21 20:29:47,sunny,16,0,development
5587,glass,2025-10-22 17:53:53,cloudy,13,0,development
5588,paper,2025-10-22 12:27:15,cloudy,13,0,development
5589,organic,2025-10-22 20:34:37,cloudy,13,0,development
5590,paper,2025-10-22 21:48:42,cloudy,13,0,development
5591,plastic,2025-10-22 02:30:39,cloudy,13,0,development
5592,plastic,2025-10-22 14:16:48,cloudy,13,0,development
5593,metal,2025-10-22 08:39:11,cloudy,13,0,development
5594,plastic,2025-10-22 17:56:23,cloudy,13,0,development
5595,glass,2025-10-22 04:52:26,cloudy,13,0,development
5596,metal,2025-10-22 20:06:55,cloudy,13,0,development
5597,paper,2025-10-22 01:40:19,cloudy,13,0,development
5598,paper,2025-10-22 11:47:04,cloudy,13,0,development
5599,paper,2025-10-22 07:54:38,cloudy,13,0,development
5600,metal,2025-10-22 21:03:50,cloudy,13,0,development
5601,plastic,2025-10-22 08:13:55,cloudy,13,0,development
5602,organic,2025-10-22 21:09:56,cloudy,13,0,development
5603,paper,2025-10-22 11:49:36,cloudy,13,0,development
5604,plastic,2025-10-22 16:22:19,cloudy,13,0,development
5605,metal,2025-10-22 13:28:40,cloudy,13,0,development
5606,metal,2025-10-22 11:34:30,cloudy,13,0,development
5607,organic,2025-10-22 06:11:35,cloudy,13,0,development
5608,glass,2025-10-23 08:26:17,sunny,13,0,development
5609,plastic,2025-10-23 10:04:43,sunny,13,0,development
5610,organic,2025-10-23 22:21:06,sunny,13,0,development
5611,paper,2025-10-23 14:28:47,sunny,13,0,development
5612,organic,2025-10-23 01:51:19,sunny,13,0,development
5613,plastic,2025-10-23 19:41:42,sunny,13,0,development
5614,organic,2025-10-23 06:48:31,sunny,13,0,development
5615,organic,2025-10-23 11:44:44,sunny,13,0,development
5616,plastic,2025-10-23 21:35:46,sunny,13,0,development
5617,paper,2025-10-23 14:18:58,sunny,13,0,development
5618,glass,2025-10-23 01:27:09,sunny,13,0,development
5619,plastic,2025-10-23 05:33:26,sunny,13,0,development
5620,plastic,2025-10-23 03:31:46,sunny,13,0,development
5621,metal,2025-10-23 23:27:05,sunny,13,0,development
5622,organic,2025-10-23 20:03:17,sunny,13,0,development
5623,organic,2025-10-23 03:09:40,sunny,13,0,development
5624,plastic,2025-10-23 11:23:16,sunny,13,0,development
5625,plastic,2025-10-23 20:35:07,sunny,13,0,development
5626,paper,2025-10-23 01:56:29,sunny,13,0,development
5627,organic,2025-10-23 06:30:07,sunny,13,0,development
5628,plastic,2025-10-23 07:07:02,sunny,13,0,development
5629,paper,2025-10-23 13:08:37,sunny,13,0,development
5630,plastic,2025-10-23 13:30:30,sunny,13,0,development
5631,plastic,2025-10-23 23:12:57,sunny,13,0,development
5632,organic,2025-10-24 10:31:18,misty,15,0,development
5633,paper,2025-10-24 00:26:39,misty,15,0,development
5634,glass,2025-10-24 08:58:42,misty,15,0,development
5635,organic,2025-10-24 06:35:33,misty,15,0,development
5636,plastic,2025-10-24 01:28:59,misty,15,0,development
5637,organic,2025-10-24 10:07:10,misty,15,0,development
5638,paper,2025-10-24 17:51:20,misty,15,0,development
5639,plastic,2025-10-24 03:43:14,misty,15,0,development
5640,plastic,2025-10-24 09:21:52,misty,15,0,development
5641,plastic,2025-10-24 09:21:38,misty,15,0,development
5642,glass,2025-10-24 02:28:25,misty,15,0,development
5643,plastic,2025-10-24 13:00:26,misty,15,0,development
5644,paper,2025-10-25 02:00:14,cloudy,13,0,development
5645,plastic,2025-10-25 07:00:34,cloudy,13,0,development
5646,paper,2025-10-25 03:34:35,cloudy,13,0,development
5647,paper,2025-10-25 15:34:56,cloudy,13,0,development
5648,metal,2025-10-25 09:19:23,cloudy,13,0,development
5649,glass,2025-10-25 08:41:27,cloudy,13,0,development
5650,organic,2025-10-25 10:17:52,cloudy,13,0,development
5651,organic,2025-10-25 07:31:17,cloudy,13,0,development
5652,paper,2025-10-25 16:37:04,cloudy,13,0,development
5653,plastic,2025-10-25 23:12:12,cloudy,13,0,development
5654,plastic,2025-10-25 10:55:00,cloudy,13,0,development
5655,organic,2025-10-25 13:30:32,cloudy,13,0,development
5656,paper,2025-10-25 03:21:39,cloudy,13,0,development
5657,metal,2025-10-25 13:19:13,cloudy,13,0,development
5658,organic,2025-10-25 23:30:55,cloudy,13,0,development
5659,plastic,2025-10-25 11:44:39,cloudy,13,0,development
5660,plastic,2025-10-25 22:56:19,cloudy,13,0,development
5661,plastic,2025-10-25 04:18:44,cloudy,13,0,development
5662,glass,2025-10-25 06:57:27,cloudy,13,0,development
5663,paper,2025-10-25 22:22:17,cloudy,13,0,development
5664,paper,2025-10-25 00:41:28,cloudy,13,0,development
5665,paper,2025-10-25 13:43:44,cloudy,13,0,development
5666,plastic,2025-10-25 13:19:34,cloudy,13,0,development
5667,paper,2025-10-25 08:19:26,cloudy,13,0,development
