id,type,timestamp,weather,temperature,isholiday,cameraid
3197,plastic,24-10-2025 17:32,cloudy,9,0,4
3198,plastic,24-10-2025 22:10,cloudy,9,0,4
3199,metal,24-10-2025 14:42,cloudy,9,0,4
3200,paper,24-10-2025 03:35,cloudy,9,0,4
3201,metal,24-10-2025 02:38,cloudy,9,0,4
3202,paper,24-10-2025 06:52,cloudy,9,0,4
3203,plastic,24-10-2025 06:22,cloudy,9,0,4
3204,organic,24-10-2025 04:19,cloudy,9,0,4
3205,plastic,25-10-2025 22:36,sunny,14,0,4
3206,paper,25-10-2025 08:39,sunny,14,0,4
3207,organic,25-10-2025 11:52,sunny,14,0,4
3208,organic,25-10-2025 11:01,sunny,14,0,4
3209,plastic,25-10-2025 11:11,sunny,14,0,4
3210,metal,25-10-2025 14:35,sunny,14,0,4
3211,plastic,25-10-2025 11:57,sunny,14,0,4
3212,plastic,25-10-2025 23:19,sunny,14,0,4
3213,paper,25-10-2025 00:24,sunny,14,0,4
3214,paper,25-10-2025 20:22,sunny,14,0,4
3215,plastic,25-10-2025 19:52,sunny,14,0,4
3216,paper,25-10-2025 23:38,sunny,14,0,4
3217,plastic,25-10-2025 22:13,sunny,14,0,4
3218,plastic,25-10-2025 16:07,sunny,14,0,4
3219,paper,25-10-2025 00:22,sunny,14,0,4
3220,plastic,25-10-2025 07:28,sunny,14,0,4
3221,plastic,25-10-2025 07:21,sunny,14,0,4
3222,plastic,26-10-2025 16:01,rainy,14,0,4
3223,organic,26-10-2025 23:01,rainy,14,0,4
3224,paper,26-10-2025 22:31,rainy,14,0,4
3225,organic,26-10-2025 20:50,rainy,14,0,4
3226,organic,26-10-2025 17:48,rainy,14,0,4
3227,organic,26-10-2025 00:14,rainy,14,0,4
3228,plastic,26-10-2025 05:35,rainy,14,0,4
3229,plastic,27-10-2025 10:05,sunny,13,0,4
3230,organic,27-10-2025 15:00,sunny,13,0,4
3231,metal,27-10-2025 00:29,sunny,13,0,4
3232,organic,27-10-2025 05:16,sunny,13,0,4
3233,plastic,27-10-2025 08:30,sunny,13,0,4
3234,organic,27-10-2025 07:59,sunny,13,0,4
3235,plastic,27-10-2025 17:22,sunny,13,0,4
3236,paper,27-10-2025 01:56,sunny,13,0,4
3237,plastic,27-10-2025 15:09,sunny,13,0,4
3238,paper,27-10-2025 07:55,sunny,13,0,4
3239,metal,27-10-2025 15:51,sunny,13,0,4
3240,paper,27-10-2025 17:27,sunny,13,0,4
3241,plastic,27-10-2025 07:43,sunny,13,0,4
3242,metal,27-10-2025 23:17,sunny,13,0,4
3243,organic,27-10-2025 22:02,sunny,13,0,4
3244,metal,28-10-2025 07:06,sunny,17,0,4
3245,organic,28-10-2025 21:34,sunny,17,0,4
3246,paper,28-10-2025 18:12,sunny,17,0,4
3247,paper,28-10-2025 05:48,sunny,17,0,4
3248,metal,28-10-2025 18:42,sunny,17,0,4
3249,plastic,28-10-2025 04:59,sunny,17,0,4
3250,paper,28-10-2025 05:34,sunny,17,0,4
3251,plastic,28-10-2025 16:53,sunny,17,0,4
3252,plastic,28-10-2025 21:52,sunny,17,0,4
3253,plastic,28-10-2025 10:57,sunny,17,0,4
3254,organic,28-10-2025 03:24,sunny,17,0,4
3255,organic,28-10-2025 21:33,sunny,17,0,4
3256,paper,28-10-2025 05:16,sunny,17,0,4
3257,plastic,28-10-2025 21:05,sunny,17,0,4
3258,paper,28-10-2025 21:38,sunny,17,0,4
3259,paper,29-10-2025 11:09,cloudy,15,0,4
3260,plastic,29-10-2025 10:30,cloudy,15,0,4
3261,plastic,29-10-2025 19:05,cloudy,15,0,4
3262,metal,29-10-2025 03:28,cloudy,15,0,4
3263,organic,29-10-2025 04:03,cloudy,15,0,4
3264,organic,29-10-2025 22:02,cloudy,15,0,4
3265,plastic,29-10-2025 01:44,cloudy,15,0,4
3266,paper,29-10-2025 08:06,cloudy,15,0,4
3267,plastic,29-10-2025 23:35,cloudy,15,0,4
3268,paper,29-10-2025 08:47,cloudy,15,0,4
3269,metal,29-10-2025 08:39,cloudy,15,0,4
3270,organic,30-10-2025 07:16,cloudy,18,0,4
3271,paper,30-10-2025 12:27,cloudy,18,0,4
3272,organic,30-10-2025 08:24,cloudy,18,0,4
3273,paper,30-10-2025 20:13,cloudy,18,0,4
3274,plastic,30-10-2025 08:13,cloudy,18,0,4
3275,plastic,30-10-2025 10:48,cloudy,18,0,4
3276,plastic,30-10-2025 02:01,cloudy,18,0,4
3277,paper,30-10-2025 04:47,cloudy,18,0,4
3278,paper,30-10-2025 06:03,cloudy,18,0,4
3279,organic,30-10-2025 01:41,cloudy,18,0,4
3280,organic,30-10-2025 20:07,cloudy,18,0,4
3281,paper,31-10-2025 03:32,sunny,10,0,4
3282,plastic,31-10-2025 19:27,sunny,10,0,4
3283,plastic,31-10-2025 21:25,sunny,10,0,4
3284,organic,31-10-2025 23:54,sunny,10,0,4
3285,glass,31-10-2025 13:10,sunny,10,0,4
3286,plastic,31-10-2025 18:12,sunny,10,0,4
3287,organic,31-10-2025 15:14,sunny,10,0,4
3288,plastic,31-10-2025 08:53,sunny,10,0,4
3289,plastic,31-10-2025 18:23,sunny,10,0,4
3290,organic,31-10-2025 00:16,sunny,10,0,4
3291,metal,31-10-2025 17:03,sunny,10,0,4
3292,plastic,31-10-2025 01:23,sunny,10,0,4
3293,metal,31-10-2025 01:52,sunny,10,0,4
3294,plastic,31-10-2025 13:28,sunny,10,0,4
3295,plastic,31-10-2025 04:59,sunny,10,0,4
3296,plastic,1-11-2025 07:50,cloudy,11,0,4
3297,plastic,1-11-2025 15:48,cloudy,11,0,4
3298,paper,1-11-2025 22:29,cloudy,11,0,4
3299,plastic,1-11-2025 03:55,cloudy,11,0,4
3300,plastic,1-11-2025 22:21,cloudy,11,0,4
3301,paper,1-11-2025 07:24,cloudy,11,0,4
3302,organic,1-11-2025 11:25,cloudy,11,0,4
3303,organic,1-11-2025 16:20,cloudy,11,0,4
3304,plastic,1-11-2025 23:41,cloudy,11,0,4
3305,paper,1-11-2025 13:01,cloudy,11,0,4
3306,plastic,1-11-2025 17:57,cloudy,11,0,4
3307,plastic,1-11-2025 10:45,cloudy,11,0,4
3308,plastic,1-11-2025 11:53,cloudy,11,0,4
3309,plastic,2-11-2025 15:09,cloudy,5,0,4
3310,organic,2-11-2025 03:44,cloudy,5,0,4
3311,paper,2-11-2025 10:01,cloudy,5,0,4
3312,metal,2-11-2025 16:48,cloudy,5,0,4
3313,paper,2-11-2025 10:55,cloudy,5,0,4
3314,plastic,2-11-2025 15:30,cloudy,5,0,4
3315,plastic,2-11-2025 06:15,cloudy,5,0,4
3316,metal,2-11-2025 21:07,cloudy,5,0,4
3317,paper,2-11-2025 17:50,cloudy,5,0,4
3318,glass,2-11-2025 16:03,cloudy,5,0,4
3319,organic,3-11-2025 07:57,rainy,4,0,4
3320,plastic,3-11-2025 08:20,rainy,4,0,4
3321,plastic,3-11-2025 09:50,rainy,4,0,4
3322,organic,4-11-2025 20:15,sunny,9,0,4
3323,plastic,4-11-2025 16:18,sunny,9,0,4
3324,paper,4-11-2025 06:32,sunny,9,0,4
3325,plastic,4-11-2025 09:43,sunny,9,0,4
3326,paper,4-11-2025 14:33,sunny,9,0,4
3327,paper,4-11-2025 00:35,sunny,9,0,4
3328,organic,4-11-2025 08:07,sunny,9,0,4
3329,paper,4-11-2025 22:09,sunny,9,0,4
3330,paper,4-11-2025 21:49,sunny,9,0,4
3331,plastic,4-11-2025 17:52,sunny,9,0,4
3332,organic,4-11-2025 08:00,sunny,9,0,4
3333,paper,4-11-2025 10:43,sunny,9,0,4
3334,plastic,4-11-2025 10:45,sunny,9,0,4
3335,paper,4-11-2025 01:22,sunny,9,0,4
3336,paper,4-11-2025 09:25,sunny,9,0,4
3337,metal,5-11-2025 12:34,sunny,10,0,4
3338,organic,5-11-2025 10:29,sunny,10,0,4
3339,plastic,5-11-2025 08:29,sunny,10,0,4
3340,paper,5-11-2025 10:38,sunny,10,0,4
3341,paper,5-11-2025 08:53,sunny,10,0,4
3342,plastic,5-11-2025 00:08,sunny,10,0,4
3343,plastic,5-11-2025 20:05,sunny,10,0,4
3344,plastic,5-11-2025 03:49,sunny,10,0,4
3345,metal,5-11-2025 02:18,sunny,10,0,4
3346,paper,5-11-2025 21:16,sunny,10,0,4
3347,plastic,5-11-2025 19:02,sunny,10,0,4
3348,paper,5-11-2025 20:07,sunny,10,0,4
3349,plastic,5-11-2025 20:04,sunny,10,0,4
3350,metal,5-11-2025 09:44,sunny,10,0,4
3351,organic,5-11-2025 13:38,sunny,10,0,4
3352,metal,6-11-2025 14:04,sunny,8,0,4
3353,paper,6-11-2025 21:50,sunny,8,0,4
3354,organic,6-11-2025 15:10,sunny,8,0,4
3355,plastic,6-11-2025 20:31,sunny,8,0,4
3356,metal,6-11-2025 22:28,sunny,8,0,4
3357,plastic,6-11-2025 19:41,sunny,8,0,4
3358,metal,6-11-2025 18:00,sunny,8,0,4
3359,organic,6-11-2025 02:35,sunny,8,0,4
3360,paper,6-11-2025 00:39,sunny,8,0,4
3361,paper,6-11-2025 00:19,sunny,8,0,4
3362,metal,6-11-2025 15:16,sunny,8,0,4
3363,plastic,6-11-2025 18:10,sunny,8,0,4
3364,plastic,6-11-2025 16:23,sunny,8,0,4
3365,paper,6-11-2025 06:59,sunny,8,0,4
3366,paper,6-11-2025 15:25,sunny,8,0,4
3367,plastic,7-11-2025 18:09,cloudy,10,0,4
3368,organic,7-11-2025 23:35,cloudy,10,0,4
3369,plastic,7-11-2025 20:23,cloudy,10,0,4
3370,plastic,7-11-2025 04:18,cloudy,10,0,4
3371,plastic,7-11-2025 23:08,cloudy,10,0,4
3372,plastic,7-11-2025 02:10,cloudy,10,0,4
3373,plastic,7-11-2025 06:39,cloudy,10,0,4
3374,plastic,7-11-2025 02:58,cloudy,10,0,4
3375,plastic,7-11-2025 23:16,cloudy,10,0,4
3376,glass,7-11-2025 03:28,cloudy,10,0,4
3377,paper,7-11-2025 13:44,cloudy,10,0,4
3378,plastic,8-11-2025 14:09,rainy,6,0,4
3379,plastic,8-11-2025 05:17,rainy,6,0,4
3380,paper,8-11-2025 12:42,rainy,6,0,4
3381,paper,8-11-2025 13:25,rainy,6,0,4
3382,paper,8-11-2025 20:36,rainy,6,0,4
3383,organic,8-11-2025 23:43,rainy,6,0,4
3384,organic,8-11-2025 08:01,rainy,6,0,4
3385,plastic,9-11-2025 21:50,sunny,5,0,4
3386,metal,9-11-2025 12:21,sunny,5,0,4
3387,plastic,9-11-2025 05:13,sunny,5,0,4
3388,paper,9-11-2025 01:54,sunny,5,0,4
3389,plastic,9-11-2025 19:56,sunny,5,0,4
3390,glass,9-11-2025 21:59,sunny,5,0,4
3391,plastic,9-11-2025 21:36,sunny,5,0,4
3392,metal,9-11-2025 21:31,sunny,5,0,4
3393,plastic,9-11-2025 10:22,sunny,5,0,4
3394,paper,9-11-2025 15:02,sunny,5,0,4
3395,organic,9-11-2025 08:26,sunny,5,0,4
3396,plastic,9-11-2025 08:03,sunny,5,0,4
3397,plastic,9-11-2025 01:59,sunny,5,0,4
3398,paper,9-11-2025 14:26,sunny,5,0,4
3399,paper,10-11-2025 00:19,misty,8,0,4
3400,metal,10-11-2025 18:10,misty,8,0,4
3401,plastic,10-11-2025 07:28,misty,8,0,4
3402,plastic,10-11-2025 10:13,misty,8,0,4
3403,paper,10-11-2025 09:40,misty,8,0,4
3404,organic,10-11-2025 03:27,misty,8,0,4
3405,plastic,10-11-2025 02:29,misty,8,0,4
3406,plastic,10-11-2025 00:24,misty,8,0,4
3407,organic,10-11-2025 04:16,misty,8,0,4
3408,paper,11-11-2025 17:38,sunny,9,1,4
3409,paper,11-11-2025 22:13,sunny,9,1,4
3410,metal,11-11-2025 03:39,sunny,9,1,4
3411,paper,11-11-2025 08:55,sunny,9,1,4
3412,plastic,11-11-2025 01:29,sunny,9,1,4
3413,plastic,11-11-2025 00:04,sunny,9,1,4
3414,paper,11-11-2025 16:25,sunny,9,1,4
3415,paper,11-11-2025 14:41,sunny,9,1,4
3416,paper,11-11-2025 01:04,sunny,9,1,4
3417,metal,11-11-2025 20:42,sunny,9,1,4
3418,plastic,11-11-2025 00:20,sunny,9,1,4
3419,organic,11-11-2025 02:39,sunny,9,1,4
3420,plastic,11-11-2025 20:28,sunny,9,1,4
3421,metal,11-11-2025 07:21,sunny,9,1,4
3422,plastic,11-11-2025 12:31,sunny,9,1,4
3423,paper,11-11-2025 17:21,sunny,9,1,4
3424,plastic,11-11-2025 12:02,sunny,9,1,4
3425,organic,11-11-2025 14:07,sunny,9,1,4
3426,glass,11-11-2025 11:12,sunny,9,1,4
3427,paper,12-11-2025 06:24,cloudy,3,0,4
3428,metal,12-11-2025 05:52,cloudy,3,0,4
3429,metal,12-11-2025 06:18,cloudy,3,0,4
3430,plastic,12-11-2025 15:35,cloudy,3,0,4
3431,organic,12-11-2025 16:06,cloudy,3,0,4
3432,metal,12-11-2025 09:35,cloudy,3,0,4
3433,plastic,12-11-2025 00:32,cloudy,3,0,4
3434,plastic,12-11-2025 03:03,cloudy,3,0,4
3435,plastic,13-11-2025 23:40,sunny,4,0,4
3436,paper,13-11-2025 03:27,sunny,4,0,4
3437,plastic,13-11-2025 17:06,sunny,4,0,4
3438,paper,13-11-2025 10:45,sunny,4,0,4
3439,paper,13-11-2025 01:46,sunny,4,0,4
3440,plastic,13-11-2025 20:44,sunny,4,0,4
3441,glass,13-11-2025 21:35,sunny,4,0,4
3442,organic,13-11-2025 03:38,sunny,4,0,4
3443,paper,13-11-2025 12:59,sunny,4,0,4
3444,paper,13-11-2025 22:04,sunny,4,0,4
3445,metal,13-11-2025 23:46,sunny,4,0,4
3446,plastic,13-11-2025 03:55,sunny,4,0,4
3447,metal,14-11-2025 08:14,rainy,10,0,4
3448,plastic,14-11-2025 07:02,rainy,10,0,4
3449,paper,14-11-2025 11:34,rainy,10,0,4
3450,plastic,14-11-2025 04:16,rainy,10,0,4
3451,organic,14-11-2025 09:49,rainy,10,0,4
3452,paper,14-11-2025 09:41,rainy,10,0,4
3453,paper,15-11-2025 02:41,sunny,4,0,4
3454,paper,15-11-2025 23:37,sunny,4,0,4
3455,plastic,15-11-2025 22:04,sunny,4,0,4
3456,plastic,15-11-2025 18:07,sunny,4,0,4
3457,plastic,15-11-2025 21:14,sunny,4,0,4
3458,plastic,15-11-2025 00:55,sunny,4,0,4
3459,paper,15-11-2025 09:15,sunny,4,0,4
3460,organic,15-11-2025 05:20,sunny,4,0,4
3461,organic,15-11-2025 16:30,sunny,4,0,4
3462,glass,15-11-2025 15:23,sunny,4,0,4
3463,metal,15-11-2025 14:44,sunny,4,0,4
3464,plastic,15-11-2025 15:13,sunny,4,0,4
3465,organic,15-11-2025 01:18,sunny,4,0,4
3466,paper,15-11-2025 16:41,sunny,4,0,4
3467,metal,16-11-2025 05:03,rainy,1,0,4
3468,paper,16-11-2025 12:27,rainy,1,0,4
3469,plastic,16-11-2025 12:55,rainy,1,0,4
3470,paper,16-11-2025 05:02,rainy,1,0,4
3471,organic,16-11-2025 17:41,rainy,1,0,4
3472,metal,17-11-2025 22:48,sunny,8,0,4
3473,metal,17-11-2025 17:45,sunny,8,0,4
3474,organic,17-11-2025 20:28,sunny,8,0,4
3475,plastic,17-11-2025 01:42,sunny,8,0,4
3476,organic,17-11-2025 08:15,sunny,8,0,4
3477,paper,17-11-2025 06:22,sunny,8,0,4
3478,metal,17-11-2025 17:42,sunny,8,0,4
3479,plastic,17-11-2025 21:28,sunny,8,0,4
3480,plastic,17-11-2025 19:08,sunny,8,0,4
3481,plastic,17-11-2025 18:43,sunny,8,0,4
3482,plastic,17-11-2025 00:30,sunny,8,0,4
3483,plastic,17-11-2025 14:21,sunny,8,0,4
3484,paper,17-11-2025 10:27,sunny,8,0,4
3485,plastic,17-11-2025 16:22,sunny,8,0,4
3486,glass,17-11-2025 23:40,sunny,8,0,4
3487,plastic,18-11-2025 15:33,cloudy,1,0,4
3488,metal,18-11-2025 14:46,cloudy,1,0,4
3489,organic,18-11-2025 04:54,cloudy,1,0,4
3490,plastic,18-11-2025 15:30,cloudy,1,0,4
3491,organic,18-11-2025 18:04,cloudy,1,0,4
3492,plastic,18-11-2025 10:15,cloudy,1,0,4
3493,paper,18-11-2025 12:46,cloudy,1,0,4
3494,metal,18-11-2025 09:39,cloudy,1,0,4
3495,plastic,19-11-2025 23:10,sunny,6,0,4
3496,plastic,19-11-2025 14:30,sunny,6,0,4
3497,organic,19-11-2025 04:46,sunny,6,0,4
3498,paper,19-11-2025 08:17,sunny,6,0,4
3499,plastic,19-11-2025 03:53,sunny,6,0,4
3500,paper,19-11-2025 23:32,sunny,6,0,4
3501,plastic,19-11-2025 00:28,sunny,6,0,4
3502,plastic,19-11-2025 22:48,sunny,6,0,4
3503,plastic,19-11-2025 03:15,sunny,6,0,4
3504,plastic,19-11-2025 07:55,sunny,6,0,4
3505,plastic,19-11-2025 03:13,sunny,6,0,4
3506,paper,19-11-2025 19:22,sunny,6,0,4
3507,plastic,19-11-2025 05:24,sunny,6,0,4
3508,paper,19-11-2025 21:47,sunny,6,0,4
3509,paper,19-11-2025 11:51,sunny,6,0,4
3510,paper,20-11-2025 13:20,misty,8,0,4
3511,plastic,20-11-2025 17:34,misty,8,0,4
3512,paper,20-11-2025 08:46,misty,8,0,4
3513,paper,20-11-2025 16:34,misty,8,0,4
3514,paper,20-11-2025 13:35,misty,8,0,4
3515,plastic,20-11-2025 23:01,misty,8,0,4
3516,paper,20-11-2025 09:23,misty,8,0,4
3517,plastic,20-11-2025 23:32,misty,8,0,4
3518,paper,20-11-2025 16:57,misty,8,0,4
3519,plastic,21-11-2025 17:45,cloudy,7,0,4
3520,plastic,21-11-2025 09:39,cloudy,7,0,4
3521,paper,21-11-2025 06:25,cloudy,7,0,4
3522,plastic,21-11-2025 04:06,cloudy,7,0,4
3523,plastic,21-11-2025 17:27,cloudy,7,0,4
3524,organic,21-11-2025 10:15,cloudy,7,0,4
3525,glass,21-11-2025 03:35,cloudy,7,0,4
3526,paper,21-11-2025 04:25,cloudy,7,0,4
3527,metal,21-11-2025 21:42,cloudy,7,0,4
3528,paper,21-11-2025 06:05,cloudy,7,0,4
3529,metal,21-11-2025 09:37,cloudy,7,0,4
3530,glass,22-11-2025 15:32,cloudy,7,0,4
3531,paper,22-11-2025 15:15,cloudy,7,0,4
3532,plastic,22-11-2025 16:16,cloudy,7,0,4
3533,metal,22-11-2025 14:16,cloudy,7,0,4
3534,plastic,22-11-2025 03:40,cloudy,7,0,4
3535,paper,22-11-2025 10:00,cloudy,7,0,4
3536,paper,22-11-2025 13:52,cloudy,7,0,4
3537,organic,22-11-2025 05:12,cloudy,7,0,4
3538,plastic,22-11-2025 00:44,cloudy,7,0,4
3539,organic,22-11-2025 04:31,cloudy,7,0,4
3540,paper,22-11-2025 18:55,cloudy,7,0,4
3541,plastic,22-11-2025 15:31,cloudy,7,0,4
3542,plastic,22-11-2025 14:12,cloudy,7,0,4
3543,plastic,23-11-2025 08:25,misty,9,0,4
3544,plastic,23-11-2025 14:27,misty,9,0,4
3545,paper,23-11-2025 11:09,misty,9,0,4
3546,plastic,23-11-2025 01:27,misty,9,0,4
3547,plastic,23-11-2025 19:40,misty,9,0,4
3548,paper,23-11-2025 10:25,misty,9,0,4
3549,metal,23-11-2025 09:42,misty,9,0,4
3550,plastic,23-11-2025 12:24,misty,9,0,4
3551,paper,23-11-2025 22:03,misty,9,0,4
3552,plastic,23-11-2025 17:17,misty,9,0,4
3553,glass,24-11-2025 02:13,cloudy,13,0,4
3554,plastic,24-11-2025 15:38,cloudy,13,0,4
3555,plastic,24-11-2025 09:30,cloudy,13,0,4
3556,organic,24-11-2025 06:39,cloudy,13,0,4
3557,metal,24-11-2025 04:19,cloudy,13,0,4
3558,organic,24-11-2025 01:08,cloudy,13,0,4
3559,glass,24-11-2025 04:21,cloudy,13,0,4
3560,paper,24-11-2025 17:56,cloudy,13,0,4
3561,metal,24-11-2025 02:49,cloudy,13,0,4
3562,plastic,24-11-2025 06:09,cloudy,13,0,4
3563,plastic,24-11-2025 17:39,cloudy,13,0,4
3564,metal,25-11-2025 09:41,cloudy,8,0,4
3565,plastic,25-11-2025 01:20,cloudy,8,0,4
3566,paper,25-11-2025 22:25,cloudy,8,0,4
3567,paper,25-11-2025 00:35,cloudy,8,0,4
3568,organic,25-11-2025 18:55,cloudy,8,0,4
3569,paper,25-11-2025 17:45,cloudy,8,0,4
3570,paper,25-11-2025 01:39,cloudy,8,0,4
3571,organic,25-11-2025 16:34,cloudy,8,0,4
3572,organic,25-11-2025 04:30,cloudy,8,0,4
3573,plastic,25-11-2025 03:44,cloudy,8,0,4
3574,plastic,25-11-2025 16:51,cloudy,8,0,4
3575,organic,26-11-2025 04:50,sunny,10,0,4
3576,paper,26-11-2025 04:51,sunny,10,0,4
3577,plastic,26-11-2025 03:09,sunny,10,0,4
3578,plastic,26-11-2025 18:54,sunny,10,0,4
3579,paper,26-11-2025 12:47,sunny,10,0,4
3580,plastic,26-11-2025 12:24,sunny,10,0,4
3581,glass,26-11-2025 16:21,sunny,10,0,4
3582,paper,26-11-2025 17:56,sunny,10,0,4
3583,metal,26-11-2025 05:59,sunny,10,0,4
3584,paper,26-11-2025 06:26,sunny,10,0,4
3585,organic,26-11-2025 04:37,sunny,10,0,4
3586,paper,26-11-2025 10:04,sunny,10,0,4
3587,organic,26-11-2025 14:35,sunny,10,0,4
3588,paper,26-11-2025 13:19,sunny,10,0,4
3589,paper,26-11-2025 11:47,sunny,10,0,4
3590,plastic,27-11-2025 01:07,rainy,12,0,4
3591,paper,27-11-2025 19:05,rainy,12,0,4
3592,organic,27-11-2025 13:07,rainy,12,0,4
3593,plastic,27-11-2025 17:40,rainy,12,0,4
3594,organic,27-11-2025 12:21,rainy,12,0,4
3595,organic,27-11-2025 04:44,rainy,12,0,4
3596,plastic,28-11-2025 02:14,cloudy,6,0,4
3597,paper,28-11-2025 14:07,cloudy,6,0,4
3598,plastic,28-11-2025 23:58,cloudy,6,0,4
3599,organic,28-11-2025 18:48,cloudy,6,0,4
3600,plastic,28-11-2025 22:04,cloudy,6,0,4
3601,paper,28-11-2025 14:33,cloudy,6,0,4
3602,organic,28-11-2025 17:35,cloudy,6,0,4
3603,paper,28-11-2025 08:16,cloudy,6,0,4
3604,plastic,28-11-2025 20:59,cloudy,6,0,4
3605,organic,28-11-2025 12:51,cloudy,6,0,4
3606,plastic,28-11-2025 14:57,cloudy,6,0,4
3607,plastic,29-11-2025 05:56,sunny,10,0,4
3608,plastic,29-11-2025 03:48,sunny,10,0,4
3609,plastic,29-11-2025 10:41,sunny,10,0,4
3610,glass,29-11-2025 07:58,sunny,10,0,4
3611,metal,29-11-2025 12:24,sunny,10,0,4
3612,plastic,29-11-2025 18:26,sunny,10,0,4
3613,organic,29-11-2025 23:53,sunny,10,0,4
3614,plastic,29-11-2025 05:57,sunny,10,0,4
3615,paper,29-11-2025 18:54,sunny,10,0,4
3616,metal,29-11-2025 13:39,sunny,10,0,4
3617,plastic,29-11-2025 18:13,sunny,10,0,4
3618,metal,29-11-2025 06:57,sunny,10,0,4
3619,organic,29-11-2025 04:24,sunny,10,0,4
3620,organic,29-11-2025 03:56,sunny,10,0,4
3621,organic,29-11-2025 16:51,sunny,10,0,4
3622,metal,29-11-2025 12:10,sunny,10,0,4
3623,plastic,29-11-2025 04:31,sunny,10,0,4
3624,metal,30-11-2025 18:44,cloudy,7,0,4
3625,paper,30-11-2025 07:29,cloudy,7,0,4
3626,organic,30-11-2025 07:30,cloudy,7,0,4
3627,metal,30-11-2025 18:08,cloudy,7,0,4
3628,plastic,30-11-2025 14:58,cloudy,7,0,4
3629,plastic,30-11-2025 09:00,cloudy,7,0,4
3630,metal,30-11-2025 21:53,cloudy,7,0,4
3631,plastic,30-11-2025 21:57,cloudy,7,0,4
3632,paper,30-11-2025 11:20,cloudy,7,0,4
3633,paper,30-11-2025 06:05,cloudy,7,0,4
3634,plastic,30-11-2025 17:41,cloudy,7,0,4
3635,paper,30-11-2025 07:50,cloudy,7,0,4
3636,paper,30-11-2025 04:21,cloudy,7,0,4
3637,plastic,1-12-2025 16:40,snowy,2,0,4
3638,paper,2-12-2025 04:10,snowy,7,0,4
3639,organic,2-12-2025 14:49,snowy,7,0,4
3640,organic,2-12-2025 19:30,snowy,7,0,4
3641,organic,3-12-2025 11:31,cloudy,2,0,4
3642,organic,3-12-2025 21:33,cloudy,2,0,4
3643,organic,3-12-2025 14:21,cloudy,2,0,4
3644,glass,3-12-2025 01:01,cloudy,2,0,4
3645,paper,3-12-2025 03:34,cloudy,2,0,4
3646,metal,3-12-2025 15:33,cloudy,2,0,4
3647,paper,3-12-2025 23:26,cloudy,2,0,4
3648,plastic,3-12-2025 15:14,cloudy,2,0,4
3649,plastic,4-12-2025 11:34,cloudy,0,0,4
3650,paper,4-12-2025 16:54,cloudy,0,0,4
3651,plastic,4-12-2025 17:21,cloudy,0,0,4
3652,plastic,4-12-2025 19:46,cloudy,0,0,4
3653,plastic,4-12-2025 08:27,cloudy,0,0,4
3654,plastic,4-12-2025 21:19,cloudy,0,0,4
3655,plastic,4-12-2025 12:39,cloudy,0,0,4
3656,plastic,4-12-2025 18:32,cloudy,0,0,4
3657,metal,5-12-2025 05:04,rainy,5,1,4
3658,plastic,5-12-2025 23:38,rainy,5,1,4
3659,plastic,5-12-2025 15:03,rainy,5,1,4
3660,organic,5-12-2025 11:33,rainy,5,1,4
3661,paper,5-12-2025 03:43,rainy,5,1,4
3662,organic,5-12-2025 06:28,rainy,5,1,4
3663,paper,5-12-2025 09:14,rainy,5,1,4
3664,organic,6-12-2025 21:41,snowy,3,0,4
3665,paper,6-12-2025 18:12,snowy,3,0,4
3666,organic,7-12-2025 06:52,cloudy,2,0,4
3667,plastic,7-12-2025 21:41,cloudy,2,0,4
3668,plastic,7-12-2025 09:01,cloudy,2,0,4
3669,plastic,7-12-2025 16:53,cloudy,2,0,4
3670,plastic,7-12-2025 22:59,cloudy,2,0,4
3671,organic,7-12-2025 16:14,cloudy,2,0,4
3672,plastic,7-12-2025 12:15,cloudy,2,0,4
3673,plastic,7-12-2025 15:49,cloudy,2,0,4
3674,metal,7-12-2025 04:06,cloudy,2,0,4
3675,organic,7-12-2025 22:23,cloudy,2,0,4
3676,organic,8-12-2025 07:25,sunny,6,0,4
3677,paper,8-12-2025 22:27,sunny,6,0,4
3678,plastic,8-12-2025 12:36,sunny,6,0,4
3679,plastic,8-12-2025 16:17,sunny,6,0,4
3680,plastic,8-12-2025 09:36,sunny,6,0,4
3681,plastic,8-12-2025 19:50,sunny,6,0,4
3682,paper,8-12-2025 10:20,sunny,6,0,4
3683,plastic,8-12-2025 03:09,sunny,6,0,4
3684,plastic,8-12-2025 09:22,sunny,6,0,4
3685,paper,8-12-2025 10:07,sunny,6,0,4
3686,plastic,8-12-2025 21:55,sunny,6,0,4
3687,paper,8-12-2025 08:02,sunny,6,0,4
3688,plastic,8-12-2025 23:45,sunny,6,0,4
3689,plastic,8-12-2025 12:18,sunny,6,0,4
3690,plastic,8-12-2025 05:11,sunny,6,0,4
3691,paper,9-12-2025 04:58,cloudy,5,0,4
3692,paper,9-12-2025 00:49,cloudy,5,0,4
3693,paper,9-12-2025 18:19,cloudy,5,0,4
3694,plastic,9-12-2025 14:35,cloudy,5,0,4
3695,plastic,9-12-2025 22:26,cloudy,5,0,4
3696,organic,9-12-2025 18:57,cloudy,5,0,4
3697,paper,9-12-2025 14:51,cloudy,5,0,4
3698,paper,9-12-2025 08:45,cloudy,5,0,4
3699,plastic,10-12-2025 00:56,cloudy,2,0,4
3700,paper,10-12-2025 18:56,cloudy,2,0,4
